ImageNumber,ObjectNumber,Classify_Class,Classify_Probability_Aggregated,Classify_Probability_Homogenous,Classify_Probability_Negative,Texture_SumVariance_GFPInput_10_00_256,Texture_SumVariance_GFPInput_10_01_256,Texture_SumVariance_GFPInput_10_02_256,Texture_SumVariance_GFPInput_10_03_256
1,1,Negative,0.0,0.02,0.98,66.28609386163217,67.00481776071496,68.4300843453722,68.00738183214827
1,2,Negative,0.0,0.0,1.0,61.76564090944257,61.68328006487516,62.93280642483913,62.71035509318088
1,3,Negative,0.0,0.02,0.98,75.96161117356925,77.70138065032754,75.09111926060604,78.00950748627437
1,4,Negative,0.0,0.0,1.0,64.67389634186125,65.55280679703228,67.63646528528957,64.78936408846036
1,5,Homogenous,0.17,0.8,0.03,252.03345374720905,250.5374188723415,251.25411792172395,250.3759425478263
1,6,Negative,0.02,0.01,0.97,62.82540933549407,63.67140773891964,61.5988120974518,60.8476457712643
1,7,Negative,0.01,0.01,0.98,64.87751432419049,63.88378680926766,64.62924779911938,65.18571927429727
1,8,Negative,0.0,0.02,0.98,76.62647497385132,73.93175162258296,76.65436432031356,74.50237248788949
1,9,Negative,0.0,0.0,1.0,63.564272314709314,63.10279497152311,62.50899655263731,63.4300928364207
1,10,Aggregated,0.77,0.23,0.0,677.5154117527782,603.7318781114031,640.9886959783075,628.8410061025425
1,11,Negative,0.0,0.02,0.98,70.85131020484133,73.32328763288132,73.91914701748874,72.95117404421654
1,12,Aggregated,0.63,0.37,0.0,646.6825694825598,622.4294768796062,653.0249292116841,620.5955344742001
1,13,Negative,0.0,0.0,1.0,65.77333929274565,64.83049614288834,67.96707911888282,67.2396390742874
1,14,Negative,0.0,0.0,1.0,67.12558044347875,68.65289191565833,67.00797050957505,67.79010812605509
1,15,Negative,0.0,0.0,1.0,64.43064321224068,65.21314184140022,66.26256249439732,66.29863098660164
1,16,Aggregated,0.97,0.03,0.0,753.3886193073627,694.686549755088,735.9884847949866,723.2684503387791
1,17,Negative,0.02,0.07,0.91,70.64705974648004,75.7949261865349,75.19081525632592,74.81569591459328
1,18,Homogenous,0.16,0.8,0.04,256.52429183247796,256.7184136020328,258.3359985025745,259.45228293346054
1,19,Negative,0.0,0.0,1.0,68.17858790737816,64.78331262416285,64.63922712440763,64.6148177263018
1,20,Negative,0.0,0.0,1.0,68.71759752838582,69.03227781973811,69.04280261125717,70.11998813339281
1,21,Negative,0.02,0.0,0.98,61.65374841422155,64.01231431464115,61.6788328023282,61.58380832248261
1,22,Negative,0.0,0.0,1.0,66.6351792121024,66.81409374613449,65.6459469402215,67.3057943020022
1,23,Negative,0.0,0.02,0.98,74.11153143888808,74.37060671663562,74.81501011135634,74.70094601504854
