ImageNumber,ObjectNumber,Classify_Class,Classify_Probability_Aggregated,Classify_Probability_Homogenous,Classify_Probability_Negative,Texture_SumVariance_GFPInput_10_00_256,Texture_SumVariance_GFPInput_10_01_256,Texture_SumVariance_GFPInput_10_02_256,Texture_SumVariance_GFPInput_10_03_256
1,1,Homogenous,0.25,0.7,0.05,268.56144902038955,264.28479804326287,268.4322778272368,263.6819590351514
1,2,Negative,0.0,0.02,0.98,82.72384038362549,83.35077445629275,84.72846332074943,83.1777467621381
1,3,Homogenous,0.37,0.56,0.07,320.5597670999812,320.0800595569526,326.8183435778608,322.5130887037046
1,4,Negative,0.01,0.02,0.97,81.33433244938624,80.0624086225171,81.2869406760972,80.79966620382226
1,5,Negative,0.0,0.02,0.98,83.69104611799531,85.71711703347876,85.20525026257701,83.80056257304841
1,6,Negative,0.0,0.02,0.98,99.5414330453819,99.19735181740896,98.10293708674624,96.5859257318615
1,7,Aggregated,0.53,0.41,0.06,329.78345762866843,313.68336321229594,319.31749312202794,323.2246144616522
1,8,Negative,0.02,0.01,0.97,84.44270857394133,84.66608715311406,86.5027362477764,85.58747575662233
1,9,Negative,0.01,0.02,0.97,79.98038262279425,80.06208535467988,79.04306246026141,79.75972473996029
1,10,Homogenous,0.42,0.58,0.0,481.3978727307235,478.32481967577223,487.4101571589031,477.7474643330406
1,11,Negative,0.0,0.02,0.98,91.93895636171618,93.80747485215232,91.617332495151,91.2613344941264
1,12,Aggregated,0.65,0.34,0.01,457.6263483796729,448.2862634869832,450.8128191721519,445.94585965475017
1,13,Aggregated,0.75,0.25,0.0,573.2748541330739,563.9714153557093,583.9754808661532,564.896913293393
1,14,Negative,0.04,0.18,0.78,140.48028673085332,141.655430512794,142.967168369562,143.34543774088303
1,15,Negative,0.02,0.1,0.88,117.71827425944764,119.40826590478788,118.7634907173371,116.89649319381397
1,16,Negative,0.01,0.02,0.97,87.23531954675838,88.36693333622384,86.84580117774897,88.36761519674627
1,17,Homogenous,0.45,0.51,0.04,362.5170086906471,357.66381091606786,362.23287723185103,363.9058188456793
1,18,Negative,0.01,0.02,0.97,89.47155431737298,86.96144953512766,87.98329333649502,89.44500264197313
1,19,Aggregated,0.82,0.16,0.02,608.1898802651792,598.2678435110504,611.1455044540305,598.6099964421037
1,20,Aggregated,0.63,0.31,0.06,367.4736200918997,368.5503272633414,369.55458690479327,370.0289702746891
1,21,Negative,0.0,0.02,0.98,88.63715219256824,88.30007826921621,88.94385459240249,87.59145012540762
1,22,Negative,0.02,0.09,0.89,103.10253499804816,100.44098990267008,102.87840120587254,103.39258153896355
1,23,Negative,0.01,0.02,0.97,89.77349216648616,89.33038355379375,89.02695194745849,91.35137909159543
1,24,Negative,0.02,0.01,0.97,87.91463172804919,87.37873017102811,88.02104047278283,88.96667639750041
1,25,Negative,0.0,0.02,0.98,86.12244886675205,86.3751649358926,83.78544656283168,84.8222535121231
1,26,Negative,0.01,0.02,0.97,82.94512107313864,81.35638455266837,83.06543863430272,83.38431678510767
1,27,Negative,0.0,0.02,0.98,90.36479646139054,89.82742107975423,90.9010545544919,89.69557800724874
1,28,Aggregated,0.61,0.39,0.0,1004.1381943515408,1008.5904488559164,1010.6821945749462,970.5934468883734
1,29,Negative,0.01,0.02,0.97,93.13453639201084,93.04865171282536,92.48592175254088,92.5310008937995
1,30,Negative,0.0,0.02,0.98,90.2924699548181,89.5758293863534,89.32615743112285,89.88480115647786
1,31,Aggregated,0.79,0.19,0.02,634.1334714448471,617.8239610925602,628.4412002489739,622.9116311978291
1,32,Negative,0.04,0.08,0.88,104.47916653958748,103.74706486714256,102.93424022224669,103.57042907684132
1,33,Aggregated,0.63,0.35,0.02,537.0963966760032,526.0940850040138,535.4568213048642,522.5153602472083
1,34,Homogenous,0.34,0.63,0.03,436.8678902761999,436.76303203143016,438.85196297381617,434.4188458101534
1,35,Negative,0.01,0.02,0.97,89.3889485427029,88.73264515968657,91.20562112484691,88.8774441053967
1,36,Aggregated,0.85,0.15,0.0,822.0406411949834,808.6096526460219,824.1333889168568,814.697764412047
1,37,Homogenous,0.36,0.58,0.06,285.78990626985706,279.3764949544533,283.88229147384595,276.8743571437552
1,38,Negative,0.02,0.01,0.97,92.56545674793055,92.04225996862812,92.3015072958206,91.60977750169394
1,39,Aggregated,0.58,0.38,0.04,351.00074978774387,347.43498960627744,348.6466590814882,342.3232280423756
1,40,Aggregated,0.74,0.25,0.01,560.8249713912032,548.5480585302394,561.2960624580724,553.9012748534633
1,41,Negative,0.01,0.02,0.97,86.91500285661675,86.01767183256129,86.3336691236168,87.03887640812934
1,42,Negative,0.0,0.02,0.98,88.64075517537549,89.61727283633303,87.15018586507733,89.51648892986043
1,43,Negative,0.0,0.02,0.98,90.60452879500484,89.5117026042916,90.42120071119729,91.14750607998916
1,44,Aggregated,0.7,0.29,0.01,693.5488261820874,691.6860694439602,709.207339873692,688.2744288002509
1,45,Aggregated,0.84,0.14,0.02,739.385932964411,736.7717785661403,737.4523176269022,722.0917267705568
1,46,Aggregated,0.8,0.2,0.0,641.370903425905,630.280291235335,639.9537068911682,629.8249170346699
1,47,Negative,0.0,0.03,0.97,84.32971777070941,83.94951232332994,85.81903935827836,85.78501186077352
1,48,Negative,0.01,0.02,0.97,86.54998225430256,86.95202130405261,88.23930594257263,85.91861817338162
1,49,Negative,0.02,0.01,0.97,95.26508988467782,93.57290793650792,95.50892580809932,94.91518745130423
1,50,Negative,0.0,0.02,0.98,87.25991456335515,87.54316548041635,87.62122997740897,89.16159942748004
1,51,Negative,0.34,0.29,0.37,190.3516040972362,189.042022503226,191.73147277882788,194.1256105099974
1,52,Homogenous,0.37,0.61,0.02,382.4034266251387,376.9812357778078,377.5384303084595,373.7902078141642
1,53,Aggregated,0.61,0.35,0.04,338.85368672571144,341.62089344744004,340.9070944005575,333.00508975219896
1,54,Negative,0.04,0.15,0.81,125.82236620070978,125.22719401395544,121.21316158785912,121.81276685592172
1,55,Negative,0.0,0.02,0.98,84.76844293874962,84.41519779172074,83.3612140406812,85.62967843051774
1,56,Negative,0.0,0.02,0.98,84.46592518324496,84.48099011391815,84.57971690506128,85.51963408853095
1,57,Homogenous,0.48,0.51,0.01,376.20735019876565,372.2760441939297,375.1628213692261,366.7204016227229
1,58,Aggregated,0.6,0.39,0.01,456.7366893544654,456.7848754545328,461.39139619063326,457.3398579304351
