ImageNumber,ObjectNumber,Classify_Class,Classify_Probability_Aggregated,Classify_Probability_Homogenous,Classify_Probability_Negative,Texture_SumVariance_GFPInput_10_00_256,Texture_SumVariance_GFPInput_10_01_256,Texture_SumVariance_GFPInput_10_02_256,Texture_SumVariance_GFPInput_10_03_256
1,1,Negative,0.03,0.01,0.96,92.727910104643,91.73200487537748,90.96809627756552,90.35587512668712
1,2,Negative,0.02,0.02,0.96,97.27435902176694,97.70154687881154,99.4263571291977,96.82959011606874
1,3,Negative,0.03,0.01,0.96,83.52097174188071,83.7584191468157,83.60736489889729,84.8633119850935
1,4,Negative,0.01,0.02,0.97,87.62006870597901,91.07628562879717,89.75083366765546,90.46179932139478
1,5,Negative,0.02,0.02,0.96,98.61744366504934,98.11322615049876,96.9888277179016,96.15859886632694
1,6,Negative,0.02,0.02,0.96,92.17493496356064,91.65994322000012,93.78599449492036,93.51208978261258
1,7,Negative,0.03,0.09,0.88,104.03839847437187,104.3577741541493,103.29024033122772,104.62734861502804
1,8,Negative,0.02,0.02,0.96,90.1781647712544,91.77255735039182,89.9959994511998,90.02248170529379
1,9,Negative,0.02,0.09,0.89,94.15891436242242,91.66510140021904,93.081872094549,95.70699126968044
1,10,Negative,0.02,0.02,0.96,95.40985539043989,96.2230607531426,96.71322743455818,97.50108701104443
1,11,Negative,0.03,0.08,0.89,106.30330312059108,104.98203003159296,102.92999786384786,104.80991491372038
1,12,Negative,0.02,0.02,0.96,95.08773910070494,94.60483740261446,92.94982847965434,94.03151260678884
1,13,Negative,0.03,0.1,0.87,113.16910515380204,111.33847658616992,112.4378892828251,111.53520281268015
1,14,Negative,0.02,0.02,0.96,95.94007786973248,98.68118117218135,100.24993190139082,99.459328083319
1,15,Negative,0.04,0.08,0.88,106.57077861499783,106.72068516207008,107.00572227160762,107.7905516893689
1,16,Negative,0.05,0.08,0.87,104.98348236062948,105.86704660368572,106.47728527069972,105.41306324276592
1,17,Negative,0.02,0.02,0.96,94.83529389504446,94.7110363155486,95.8990595642138,95.4085811111014
1,18,Negative,0.02,0.02,0.96,91.74872050930288,89.66854873778232,89.1237338446702,91.10033847792158
1,19,Negative,0.03,0.07,0.9,98.2748390016722,99.25483092403203,97.551212670938,98.2075628641179
1,20,Negative,0.08,0.12,0.8,106.48885465186224,109.07821436221424,107.33493694319031,108.64475665858764
1,21,Negative,0.01,0.02,0.97,95.43777408711742,96.0282561889723,95.30191004950107,94.637560504715
1,22,Negative,0.05,0.09,0.86,105.94755779043874,104.76924269119304,105.49807747995231,105.4985332504935
1,23,Negative,0.03,0.01,0.96,95.83168029729114,95.17456628923968,94.85247579316292,96.00292090215214
1,24,Negative,0.01,0.02,0.97,98.12207433827678,96.83564923610754,96.45339876434792,98.05522154252948
1,25,Negative,0.01,0.02,0.97,91.8818595399888,90.29128739215224,90.4606584578326,90.54219209245645
1,26,Negative,0.01,0.02,0.97,99.3356034675782,98.43975654716382,99.56597308799024,98.76534422992256
1,27,Negative,0.01,0.02,0.97,87.29274057431212,89.92743998614736,86.29726575186663,87.52788092378398
1,28,Negative,0.01,0.02,0.97,83.23917110657663,85.95216700961532,85.50757210443362,84.01708018348023
1,29,Negative,0.01,0.02,0.97,87.13990653532392,87.08636461366467,87.39260973265624,86.85111250897376
1,30,Negative,0.01,0.02,0.97,84.08044220705818,84.31913810170641,84.11145002994101,84.34110866124513
1,31,Negative,0.01,0.02,0.97,77.57977912144571,80.07951560241548,78.75674152985943,78.07485052847665
2,1,Negative,0.0,0.02,0.98,87.40553468263101,88.74434481380553,86.7803745031652,89.222406854844
2,2,Negative,0.01,0.03,0.96,91.3940548664745,91.85416123286,92.29453835265218,91.39533695711556
2,3,Negative,0.02,0.02,0.96,88.9479136216699,89.65277868777002,89.33351418778875,91.5006034592232
2,4,Negative,0.03,0.01,0.96,84.34975220727142,82.71166428159052,82.13289909740809,83.2156478345126
2,5,Negative,0.02,0.02,0.96,81.57027099542609,82.30131764805896,82.58496388938056,83.01905209988064
2,6,Negative,0.0,0.03,0.97,76.95361967841873,78.07268189258082,76.97823649885959,77.00778503568378
2,7,Negative,0.02,0.07,0.91,105.85604822849598,104.2307136557493,104.24998704279083,104.84618705636684
2,8,Negative,0.01,0.02,0.97,100.58330437319243,100.95285210051344,99.1953795986742,100.76581121176524
2,9,Negative,0.01,0.02,0.97,94.46310033327204,96.3059037824728,95.61022587224426,94.6800482532671
2,10,Negative,0.01,0.02,0.97,87.60899044359888,87.47783011686556,88.28652356937164,88.55615370262609
2,11,Negative,0.01,0.02,0.97,97.2011161461811,95.2876992743279,95.88581444325666,96.93507230188057
2,12,Negative,0.02,0.02,0.96,87.42878160697984,89.98049468443719,87.43414451006942,86.85414030813592
2,13,Negative,0.01,0.04,0.95,93.25555680776534,95.52137242291344,93.1009660248684,93.67563773418756
2,14,Negative,0.0,0.02,0.98,87.64268287067159,88.63049929846164,85.38847787459758,85.09678048467606
2,15,Negative,0.01,0.02,0.97,95.07128330760366,94.5780618902714,93.8547653171853,96.28764467698689
2,16,Negative,0.01,0.02,0.97,89.95396767908022,90.91893287902629,92.03359351463376,88.91989120005246
2,17,Negative,0.02,0.02,0.96,97.4680318969368,94.96651604557236,96.57444281723224,96.68203621777916
2,18,Negative,0.02,0.02,0.96,94.3774735925067,95.19632844764874,95.07243119736796,94.17281982828769
2,19,Negative,0.01,0.02,0.97,93.13057822877198,95.39994735862552,93.89509825285916,96.35405002987534
2,20,Negative,0.02,0.03,0.95,88.81685707363698,88.01578144970415,89.2322573790824,89.72549112797992
2,21,Negative,0.01,0.03,0.96,93.31507122823422,94.16345284150822,94.34061703642249,94.13383590598828
2,22,Negative,0.01,0.02,0.97,85.93365101192819,86.52365613257558,86.08757609308697,86.8139183015279
2,23,Negative,0.01,0.02,0.97,93.1910510848652,92.65395354989772,92.95739910959946,93.82057417053947
2,24,Negative,0.02,0.02,0.96,99.14561930324383,98.4922787475922,98.22858231605272,98.09973167668778
2,25,Negative,0.03,0.09,0.88,106.489232122849,108.11491077214129,108.64154374941133,105.42536905529664
2,26,Negative,0.02,0.02,0.96,94.06489286997817,93.74709262594854,92.45809949512022,94.1336080105931
2,27,Negative,0.01,0.02,0.97,91.97133985147286,92.4372581621106,92.17030445772258,90.4239263246384
2,28,Negative,0.03,0.01,0.96,89.4678924073599,89.82487443595181,88.92875440335473,89.08230181988733
2,29,Negative,0.01,0.04,0.95,94.18106213651669,95.15601808067812,94.681945726832,94.22853371585676
2,30,Negative,0.02,0.02,0.96,94.15126113462536,93.81652361004888,95.27075829772372,94.988091498914
2,31,Negative,0.02,0.04,0.94,101.51037190853413,102.59484548215232,100.785959404101,102.30652462122964
2,32,Negative,0.01,0.02,0.97,88.66395079049767,91.56117919070016,90.59119308521656,91.38866207502429
2,33,Negative,0.01,0.02,0.97,94.81697139255904,94.06031454726023,95.54596310903788,96.42643610945868
2,34,Negative,0.01,0.03,0.96,92.24108199179688,91.19465334930612,92.0975093418188,93.64076174356212
2,35,Negative,0.03,0.01,0.96,98.22782856382752,96.9092122740397,97.50942872227148,100.0892874020032
2,36,Negative,0.02,0.02,0.96,92.63985924199504,92.05415527398594,91.14201496308112,92.38551997489554
2,37,Negative,0.01,0.02,0.97,96.34180198441038,96.0519948203617,93.35303896550164,94.23942617346717
2,38,Negative,0.01,0.02,0.97,96.65587250698589,96.06974785061244,96.71790421004977,97.70492023677014
2,39,Negative,0.04,0.09,0.87,103.75177174442932,106.1729049594698,105.87490457492372,104.17734616215824
2,40,Negative,0.01,0.02,0.97,93.6834832981765,95.12737015456456,94.77373792031068,94.71126458071863
2,41,Negative,0.02,0.04,0.94,93.439465868554,93.89487520492963,94.72778295736543,94.63402586600472
2,42,Negative,0.0,0.02,0.98,71.2745503974671,73.1287121828152,72.04800719069883,72.16875947650209
2,43,Negative,0.01,0.02,0.97,95.80756049433704,95.53868114789084,94.11259176423658,94.475649509484
2,44,Negative,0.01,0.02,0.97,94.75142613453323,93.41437736853923,93.9763017442,94.29759231624725
2,45,Negative,0.05,0.08,0.87,109.73944842222151,109.1455851155203,110.04911341474258,107.89189092147996
2,46,Negative,0.01,0.04,0.95,94.22063946863938,95.51267389440392,94.72013044681812,95.18212653915356
2,47,Negative,0.01,0.02,0.97,95.48981464161976,94.05131360826245,96.56610049451308,94.08198616208487
2,48,Negative,0.02,0.04,0.94,93.77846775962873,92.66555240704928,91.36380131779048,94.05264001457329
2,49,Negative,0.01,0.02,0.97,83.73852510812304,83.65140647589811,84.52118113805096,84.85207577676795
2,50,Negative,0.01,0.04,0.95,92.62872947685474,92.2273083052711,89.87039889412006,89.82118404287638
2,51,Negative,0.01,0.02,0.97,85.7304581179207,86.34618853565638,84.81869209321457,86.6927403565901
2,52,Negative,0.01,0.03,0.96,91.0743574031044,92.45495022867118,91.35997180041238,92.25574225011296
2,53,Negative,0.02,0.02,0.96,99.68438092039446,98.27275262203574,97.97252707383024,98.4757360797633
2,54,Negative,0.01,0.02,0.97,92.86822176756748,91.96068413181756,92.56486760548756,95.1458683328322
2,55,Negative,0.03,0.01,0.96,86.75980040166098,88.28355286415052,87.88907478606552,86.57140671409314
2,56,Negative,0.01,0.02,0.97,81.8914760883282,81.87073433862645,80.14422414077364,80.74930219710205
2,57,Negative,0.01,0.02,0.97,92.23548606132208,94.10192899170032,90.7549672095127,92.48065061076905
3,1,Negative,0.01,0.02,0.97,92.71809229458096,92.49114612455747,90.89797641947196,90.97267851546007
