ImageNumber,ObjectNumber,Classify_Class,Classify_Probability_Aggregated,Classify_Probability_Homogenous,Classify_Probability_Negative,Texture_SumVariance_GFPInput_10_00_256,Texture_SumVariance_GFPInput_10_01_256,Texture_SumVariance_GFPInput_10_02_256,Texture_SumVariance_GFPInput_10_03_256
1,1,Negative,0.0,0.02,0.98,64.68000622491306,63.6773677634319,65.83967983071321,64.95288683773279
1,2,Negative,0.0,0.0,1.0,65.3547624124302,67.16310879735562,66.41609503038018,65.1069725251873
1,3,Negative,0.02,0.0,0.98,64.38934370380426,64.30250997199815,65.25853103958491,64.57117011427584
1,4,Negative,0.0,0.01,0.99,69.96667341632082,69.29333965599082,67.49306639729764,69.03251399603826
1,5,Negative,0.0,0.02,0.98,68.10554257711502,66.9013858346793,67.4076546757708,68.22722441490549
1,6,Aggregated,0.95,0.05,0.0,1003.1656408007084,858.7077997557371,931.88707465387,898.9509586568429
1,7,Negative,0.0,0.0,1.0,67.98702030740236,69.73007734221443,69.39520800677363,69.36970114473033
1,8,Negative,0.0,0.0,1.0,66.68014802576891,66.54254593728595,66.20769146576777,66.01357163918715
1,9,Aggregated,0.66,0.34,0.0,543.7712792728153,494.3646415888643,530.4529616372258,514.2207325805546
1,10,Negative,0.01,0.02,0.97,65.3658639353529,66.30207277969129,67.7139088296604,66.90396325347237
1,11,Negative,0.0,0.02,0.98,70.43999311604867,70.48872626174082,67.62978996452958,69.63344436829126
1,12,Homogenous,0.14,0.83,0.03,281.43166838421826,281.53697298638076,280.7748474679895,280.43179240330824
1,13,Negative,0.0,0.0,1.0,67.25094792232457,68.47726592298326,67.37661800231533,67.81988911909167
1,14,Negative,0.0,0.02,0.98,70.94452036935647,71.1428583854352,71.12648921773228,72.01319725467422
1,15,Negative,0.0,0.0,1.0,70.52662891545356,70.26890809255312,68.43282965823516,70.15778810757828
1,16,Negative,0.0,0.0,1.0,67.75672916595454,68.85564365409195,69.04996536227009,69.36058013294209
1,17,Aggregated,0.83,0.17,0.0,668.8863010635778,606.3561548410316,629.8112626476454,637.940574145608
1,18,Negative,0.0,0.02,0.98,75.18955323769396,72.99524075753396,72.12532838461561,71.4681218727263
1,19,Aggregated,0.95,0.05,0.0,2966.8777751474054,2927.1064101526554,3001.499279186574,2764.0163088284207
1,20,Aggregated,0.91,0.08,0.01,882.61885259049,834.0484494943371,910.487458100606,822.6497271380731
1,21,Negative,0.0,0.0,1.0,68.62319075356791,68.2712813189971,68.90507190390943,69.92352854786989
1,22,Aggregated,0.93,0.07,0.0,1192.720207977683,1063.625765869188,1138.0167184967254,1095.5283859881497
1,23,Homogenous,0.1,0.89,0.01,356.37094268124883,350.24078577723367,352.8985555990889,350.80811275279484
1,24,Negative,0.0,0.02,0.98,72.09558582705799,73.43714151922325,74.72703421395951,70.70704870110376
1,25,Aggregated,0.67,0.33,0.0,498.70496872553736,493.3280954828572,501.8112366425671,474.3809514478171
1,26,Aggregated,0.97,0.02,0.01,1116.0309323289343,989.4492502608869,1059.467177625243,998.6793273265184
1,27,Negative,0.0,0.02,0.98,70.459246450542,70.07163207430497,70.24883531339188,69.9415372281747
1,28,Negative,0.0,0.02,0.98,71.47296084221423,71.68937988713489,74.5645178904023,71.92100210496992
1,29,Negative,0.0,0.02,0.98,69.05141186618371,68.2359701872112,69.91858134003749,69.94497216759905
1,30,Negative,0.0,0.02,0.98,70.41541072538965,70.70270795729041,70.02791586947274,69.02542913446052
1,31,Negative,0.0,0.0,1.0,65.16870644995257,65.65126552394605,65.28433886781019,63.7262714134699
1,32,Negative,0.0,0.01,0.99,64.4805805740919,64.45275902951352,64.92065286830785,64.58945621211012
1,33,Homogenous,0.17,0.8,0.03,229.40140962982855,227.75081341438909,229.57645727877627,228.67569570475928
1,34,Negative,0.0,0.0,1.0,59.75632390714367,61.047601395763195,62.50593268129052,61.67853097716943
2,1,Aggregated,0.93,0.07,0.0,650.8891739685014,620.8535083163974,655.7087920401077,617.6986571836239
2,2,Negative,0.0,0.0,1.0,62.597186860395425,63.11805126119111,63.60842424210037,63.04552208790855
2,3,Negative,0.0,0.0,1.0,64.9288145330066,63.69124810163038,64.10473295923998,63.24525376816152
2,4,Aggregated,0.87,0.12,0.01,621.1087516674281,569.6486307587597,617.2432027455593,578.9070233886505
2,5,Negative,0.0,0.01,0.99,67.57278117073685,69.56169577946392,66.00210417202211,66.45135066197611
2,6,Aggregated,1.0,0.0,0.0,1229.3542817653324,1121.1887475497956,1243.1850442687396,1164.3028884598152
2,7,Aggregated,0.95,0.05,0.0,1148.6751003146642,1030.206948699158,1136.0898050728993,1093.5951103155262
2,8,Aggregated,0.95,0.05,0.0,990.821879452678,901.0803928240324,978.7322828761776,914.3323081875074
2,9,Homogenous,0.13,0.84,0.03,263.4100529234199,257.93359390412,261.2557706527639,257.30542026711714
2,10,Negative,0.01,0.02,0.97,65.35202914794903,69.0029360224076,67.45029888753857,66.32500063604681
2,11,Negative,0.0,0.0,1.0,68.08233834324218,67.63158402689115,68.61626527138893,68.31512571201918
2,12,Aggregated,0.98,0.02,0.0,1145.6005070941287,1055.4455859866002,1111.6051167199794,1060.1496299104506
2,13,Aggregated,0.85,0.15,0.0,739.737398424702,683.7350006872534,744.9382226966054,736.3744353735237
2,14,Homogenous,0.15,0.82,0.03,262.9913239417324,262.0408698814456,262.336390154087,258.77498193123256
2,15,Negative,0.0,0.0,1.0,69.18135418758303,70.42409507150165,69.72984532251536,70.78107437752254
2,16,Negative,0.0,0.0,1.0,64.08391272052103,64.72202769933861,64.8233980834078,65.50897105937716
2,17,Negative,0.0,0.01,0.99,69.39384550084233,69.44352655365711,69.6734386083759,70.19968015324471
2,18,Negative,0.0,0.0,1.0,68.36581308591957,69.89462858528645,68.38710100160182,67.59971076721354
2,19,Negative,0.0,0.0,1.0,70.86407843958625,69.81709751239978,70.00626407405613,69.96897489737088
2,20,Aggregated,0.98,0.02,0.0,729.9972223999218,700.5553128763925,729.3952895393095,684.0918695015473
2,21,Aggregated,0.95,0.05,0.0,825.3650791185416,762.2226772859715,785.6321554967683,775.3813200796624
2,22,Aggregated,0.96,0.03,0.01,1181.0172956100546,1032.0572944230698,1170.2441577508694,1155.908509081707
2,23,Homogenous,0.17,0.81,0.02,253.8070855787439,252.606609155024,254.9721520980795,253.18929500391323
2,24,Negative,0.0,0.02,0.98,67.46864432719718,68.35631818186033,67.22191127128758,69.20612774692282
2,25,Negative,0.0,0.01,0.99,72.01167565784235,70.43184537093023,70.48447850930023,70.45393403597666
2,26,Negative,0.0,0.03,0.97,73.16394525398556,70.01546634069052,69.51919426113983,71.35443809953068
2,27,Aggregated,0.56,0.44,0.0,386.6499496942531,391.95616161653584,394.79978178390775,378.40293494704474
2,28,Aggregated,0.9,0.1,0.0,744.3011670632507,673.0836642197908,749.1716579354456,710.1310692731274
2,29,Negative,0.0,0.02,0.98,67.84113197839861,69.59028368441173,68.44538848601692,70.1718608666302
2,30,Negative,0.0,0.02,0.98,69.00740700344119,70.45606805520362,70.23815389281478,70.36352986030502
2,31,Aggregated,0.97,0.03,0.0,871.1819513750015,801.4969596471492,840.1433762527327,775.2425899902846
2,32,Aggregated,0.99,0.01,0.0,922.8825899874946,845.6275969740518,910.8477118236788,869.5364437085473
2,33,Negative,0.01,0.0,0.99,66.93010397778204,68.45894375469103,65.93181461490562,68.39477786115899
2,34,Aggregated,0.75,0.25,0.0,648.4543479948807,604.6691545793999,668.5260676231098,611.6846401923094
2,35,Negative,0.0,0.02,0.98,70.00497641487391,70.6477644341847,71.69162781330627,70.14702231484534
2,36,Negative,0.0,0.01,0.99,69.83950376031063,69.53275080983153,70.15114450444622,71.46751498055266
2,37,Negative,0.0,0.02,0.98,67.6101043779768,69.02346934277236,67.63948628724103,69.05540793090296
2,38,Negative,0.0,0.03,0.97,68.66163810435341,71.45514291616769,71.35617186385309,69.43172363043408
2,39,Aggregated,0.95,0.05,0.0,973.0354934109632,878.9495319931252,926.372430997008,873.5980514583664
2,40,Negative,0.0,0.0,1.0,68.46718783199344,70.70529249144383,71.26246788930223,70.41720872568902
2,41,Aggregated,0.96,0.04,0.0,1045.7566255368797,926.0418687075544,1003.4404861365184,938.0838086484996
2,42,Negative,0.0,0.01,0.99,68.71954093575127,69.93235407987211,70.36051886874827,69.67319307363087
2,43,Negative,0.0,0.0,1.0,66.0943694725812,64.00468023424227,66.07264806323386,66.7912116812729
2,44,Negative,0.0,0.0,1.0,66.25701334319206,69.12654987672519,68.13098823566386,68.39765044655508
2,45,Homogenous,0.18,0.79,0.03,277.7006091880721,274.7917185985814,277.5925199081985,275.6242645534139
2,46,Negative,0.0,0.01,0.99,70.16100850450138,71.25915076170926,70.99969451950031,71.29198708902749
2,47,Negative,0.0,0.02,0.98,66.75393753556824,66.74694807150465,68.45773065166827,67.61604261827597
2,48,Negative,0.01,0.0,0.99,68.48249602891104,67.49255973209313,67.40761333945352,68.52124764648173
2,49,Negative,0.0,0.0,1.0,65.28386318528374,67.35762476658581,65.36679150806887,65.77992864120554
