ImageNumber,ObjectNumber,Classify_Class,Classify_Probability_Aggregated,Classify_Probability_Homogenous,Classify_Probability_Negative,Texture_SumVariance_GFPInput_10_00_256,Texture_SumVariance_GFPInput_10_01_256,Texture_SumVariance_GFPInput_10_02_256,Texture_SumVariance_GFPInput_10_03_256
1,1,Negative,0.0,0.0,1.0,67.78876233247863,68.4368127731945,69.00103342273201,67.29109207441144
1,2,Negative,0.0,0.0,1.0,63.426901428455494,65.37161808251602,63.8224060961912,65.11524142272569
1,3,Negative,0.0,0.0,1.0,63.4863071046598,60.97147351398437,62.24992056026957,61.62238304580609
1,4,Negative,0.0,0.02,0.98,66.37421284401589,66.19090936088776,66.27058254243846,67.26117679673172
1,5,Negative,0.0,0.0,1.0,66.81017915537726,66.88850257759245,65.75591093635674,67.69350377621649
1,6,Negative,0.0,0.02,0.98,79.2393361083914,77.52986604123546,78.36355890731787,78.84960420662475
1,7,Negative,0.0,0.0,1.0,66.76902470829094,66.31293058723318,68.30604880823475,65.37444982340983
1,8,Negative,0.01,0.07,0.92,71.36591857991235,66.57838843928059,71.40660703556327,72.48592617003465
1,9,Negative,0.01,0.02,0.97,66.68415233731488,66.31028864807459,64.79974616733526,64.77424973048196
1,10,Negative,0.02,0.06,0.92,65.35519295340549,73.21490290402062,78.95631901702123,77.95459159726906
1,11,Negative,0.0,0.01,0.99,69.13390713886778,69.51710274248668,71.14588818196955,68.3840210195516
1,12,Negative,0.0,0.01,0.99,67.6637764768237,67.75608054544276,69.73496952300266,67.4691237966606
1,13,Negative,0.0,0.01,0.99,68.6398707931173,67.43541493800055,69.84853785301556,69.29488106291276
1,14,Negative,0.01,0.01,0.98,70.14225834251462,66.97806819492135,69.65325839892296,69.4631880824906
1,15,Negative,0.01,0.02,0.97,69.43711100318365,71.16502067581177,68.30264444402775,69.638505148197
1,16,Negative,0.0,0.02,0.98,66.46455425089229,67.56331227049802,67.67207041073851,67.15121230489885
1,17,Negative,0.01,0.0,0.99,68.33910797896638,65.49856069948027,69.9490005097297,67.67383535408925
1,18,Negative,0.0,0.0,1.0,67.32843104146738,64.90980034639088,66.21066974978197,66.23312385831898
1,19,Negative,0.0,0.0,1.0,68.33779209560998,67.07970107460716,68.72697641051232,66.53429397818917
1,20,Negative,0.01,0.02,0.97,68.69008352460722,68.70351447765614,70.38209086950218,68.93792292505668
1,21,Negative,0.01,0.02,0.97,94.59178280074276,90.72087626588996,92.25015447341048,94.73148452126554
1,22,Negative,0.0,0.02,0.98,71.64332304055364,70.0457387225994,70.21047466898938,71.11410560204965
1,23,Negative,0.01,0.0,0.99,69.49070128703869,70.58413168806271,71.48458043160133,70.83350584692053
1,24,Negative,0.01,0.02,0.97,70.85541599665859,69.44939165882928,68.27086580361558,68.70499618290211
1,25,Negative,0.01,0.0,0.99,66.34265227347808,65.51056346629804,65.09430421539403,66.57224961593352
1,26,Negative,0.01,0.03,0.96,67.97741568775214,70.11118753451186,67.52737474483902,69.90200504637792
1,27,Negative,0.0,0.01,0.99,73.20007745981766,73.23595840698843,72.47074230207568,72.71223039333933
1,28,Negative,0.01,0.03,0.96,71.14308297873458,71.4259193867936,71.5249686205704,70.28127997725983
1,29,Negative,0.0,0.0,1.0,68.22530289316501,69.22707816273675,66.82599431329822,67.47775631674955
1,30,Negative,0.01,0.03,0.96,71.64497688278351,69.779775617555,72.33710758206001,72.4258877893266
1,31,Negative,0.0,0.03,0.97,70.77720721963004,69.75404955481494,67.74315276799214,71.18508010527577
1,32,Negative,0.0,0.0,1.0,68.22165626124823,67.83717227227564,67.00902353309581,67.20629259011014
1,33,Negative,0.0,0.0,1.0,67.66749601342522,64.53665493940389,65.8042771551033,65.85554298387018
1,34,Negative,0.0,0.01,0.99,70.47936418651622,69.4678401159911,67.60556456564987,69.74474531709416
