ImageNumber,ObjectNumber,Classify_Class,Classify_Probability_Aggregated,Classify_Probability_Homogenous,Classify_Probability_Negative,Texture_SumVariance_GFPInput_10_00_256,Texture_SumVariance_GFPInput_10_01_256,Texture_SumVariance_GFPInput_10_02_256,Texture_SumVariance_GFPInput_10_03_256
1,1,Negative,0.0,0.02,0.98,85.2998301594642,84.72049270170237,83.46888662966006,85.46398103209452
1,2,Negative,0.01,0.02,0.97,93.14343249661306,91.43038247682364,91.95637056821198,91.80515113436796
1,3,Negative,0.03,0.01,0.96,77.90479353190113,79.41961837671124,79.09853234024564,79.8275651640015
1,4,Negative,0.02,0.02,0.96,85.16498321423865,88.0997033717884,88.05816931724002,88.02251877465386
1,5,Negative,0.03,0.07,0.9,91.41709054576876,92.8994455889432,91.3918537227804,92.94230819271552
1,6,Negative,0.02,0.04,0.94,86.11528784999524,86.59124725485026,86.0629561646146,86.1662059008616
1,7,Negative,0.02,0.02,0.96,85.73000512904258,86.03907245668472,86.48556907001307,85.83060534072638
1,8,Negative,0.03,0.07,0.9,92.84370491058412,94.62415102273523,94.1596346031618,94.21337637967264
1,9,Negative,0.01,0.02,0.97,93.51772139993268,92.08806557420375,92.3152827721052,93.38323320615432
1,10,Negative,0.01,0.02,0.97,79.67227094315189,81.98173791676578,80.83666108019935,81.21143132974078
1,11,Negative,0.01,0.02,0.97,87.90523023057028,89.02454680685508,89.36426814255896,88.94539535593759
1,12,Negative,0.01,0.02,0.97,91.908131307627,92.0134628519603,92.37638513552416,91.93371673109192
1,13,Negative,0.02,0.02,0.96,88.87594610023791,84.80798064592682,87.08514383764037,86.27555527309482
1,14,Negative,0.02,0.03,0.95,86.8291791385297,86.33886250534033,86.88188548714419,86.07159231317553
1,15,Negative,0.01,0.02,0.97,94.75392391342392,94.58053197717264,93.96724589227055,94.8813655403917
1,16,Negative,0.01,0.02,0.97,93.58502902286692,94.94528215651212,94.85933620529698,94.27016866707896
1,17,Negative,0.02,0.02,0.96,91.21809403287445,93.24368016362972,92.18538963150542,92.9657559962107
1,18,Negative,0.02,0.02,0.96,87.48211376726925,87.49448783014549,87.84502504333096,86.67613461907735
1,19,Negative,0.03,0.01,0.96,83.5135494711555,83.19955321979626,81.72094597577996,83.12672544365233
1,20,Negative,0.01,0.02,0.97,91.86075861300378,93.39730562852264,92.9490601649964,92.68551301331364
1,21,Negative,0.01,0.03,0.96,88.25804391709937,88.87554845233302,86.24993090166663,88.90067242630204
1,22,Negative,0.01,0.02,0.97,85.77172562522969,84.00018261339812,84.23704933101885,83.55387276938734
