ImageNumber,ObjectNumber,Classify_Class,Classify_Probability_Aggregated,Classify_Probability_Homogenous,Classify_Probability_Negative,Texture_SumVariance_GFPInput_10_00_256,Texture_SumVariance_GFPInput_10_01_256,Texture_SumVariance_GFPInput_10_02_256,Texture_SumVariance_GFPInput_10_03_256
1,1,Negative,0.01,0.02,0.97,87.29932618187394,88.94206585242978,87.76224310511157,86.47600869289357
1,2,Negative,0.04,0.1,0.86,110.579368830181,109.68434610550936,110.05034215444454,108.94193198500848
1,3,Negative,0.02,0.02,0.96,89.00518312269747,89.53138243352043,90.03573482233179,90.03023023568068
1,4,Negative,0.01,0.02,0.97,89.86491967650494,90.92270053932822,90.43382085588536,90.6425669896683
1,5,Negative,0.01,0.02,0.97,89.78996800085253,90.04141900772186,91.19653835591788,89.85010485040397
1,6,Negative,0.01,0.02,0.97,91.0075944306405,91.42834391809458,91.13286177672,89.7437315489662
1,7,Negative,0.03,0.01,0.96,92.71774539344705,93.50734519853688,92.66208907224537,91.97563841829076
1,8,Negative,0.01,0.02,0.97,90.11087951836868,88.73367090908886,89.0931935326351,90.2791972349396
1,9,Negative,0.0,0.02,0.98,90.784169703322,92.06748647293864,91.05407666262028,90.73769337869686
1,10,Negative,0.01,0.02,0.97,94.46044817795575,94.18261629566685,91.95914361846286,94.64277900177132
1,11,Negative,0.01,0.02,0.97,95.31458407693776,95.37263713707377,94.69372882832494,96.32515300290942
1,12,Negative,0.05,0.06,0.89,92.45997457367828,93.55605371558158,92.64275194805543,94.35618512281616
1,13,Negative,0.02,0.02,0.96,87.00713592505844,87.71973417255077,87.82206485045629,88.15789639089911
1,14,Negative,0.01,0.02,0.97,94.87019984370984,95.25724682957036,93.29124698802104,94.81334971619953
1,15,Negative,0.05,0.08,0.87,107.79326108531512,107.02582443400212,108.56506561764246,105.7523864807472
1,16,Negative,0.0,0.02,0.98,96.94837537444464,96.57172273532274,96.6067560569772,96.61148979897268
1,17,Negative,0.04,0.2,0.76,143.02994549599595,141.35449260498012,140.36200970324944,142.11672474241288
1,18,Negative,0.01,0.02,0.97,93.0844373656384,95.89194208624548,94.51156969525374,93.96193613725325
1,19,Negative,0.04,0.05,0.91,102.63437915280076,99.29730916020958,103.30242043671969,102.9765567397157
1,20,Negative,0.03,0.02,0.95,97.63721652610116,99.58156382872988,98.3824783260922,98.19102569898445
1,21,Negative,0.03,0.01,0.96,87.26753449393254,84.876728442113,86.16505253069107,85.73424115401178
1,22,Negative,0.04,0.21,0.75,141.92880234021914,139.92542836444431,140.16055947028326,142.16134888482122
