ImageNumber,ObjectNumber,Classify_Class,Classify_Probability_Aggregated,Classify_Probability_Homogenous,Classify_Probability_Negative,Texture_SumVariance_GFPInput_10_00_256,Texture_SumVariance_GFPInput_10_01_256,Texture_SumVariance_GFPInput_10_02_256,Texture_SumVariance_GFPInput_10_03_256
1,1,Negative,0.0,0.02,0.98,92.70030937594817,92.63281832517896,93.12423740368264,93.10094497009476
1,2,Aggregated,0.92,0.07,0.01,2263.4826667200596,2175.728907627181,2218.1703421849516,2163.2246484232373
1,3,Aggregated,0.89,0.11,0.0,4273.033250437358,4162.714757684315,4312.251826034287,4098.013484535875
1,4,Negative,0.01,0.02,0.97,86.390469591689,88.5190551098342,86.54554106289999,88.00590272289554
1,5,Homogenous,0.12,0.87,0.01,589.3976119684721,586.7522650772721,594.3276968729751,590.7326873554239
1,6,Homogenous,0.32,0.68,0.0,648.301399654426,643.2151913915941,650.8169818229426,647.5545517500905
1,7,Negative,0.02,0.09,0.89,106.46264790899944,107.62677405035504,106.16021421306992,108.02575654268276
1,8,Homogenous,0.06,0.94,0.0,722.6058676440944,713.8492786177676,724.2467309987514,713.0838606656316
1,9,Negative,0.02,0.02,0.96,85.9081132117177,85.79856471041626,87.38657556625225,87.76829778619327
1,10,Negative,0.0,0.02,0.98,94.15652122707728,94.52536559497509,94.27984213622398,93.52344555321594
1,11,Homogenous,0.14,0.83,0.03,288.7310007287392,287.3870161418322,288.77843483669744,286.55096895112183
1,12,Aggregated,0.91,0.09,0.0,2432.8608608566337,2269.2938867838593,2371.2392583420597,2310.729596814336
1,13,Negative,0.0,0.05,0.95,92.9782725489394,95.05589754158352,96.33222081348669,94.26178048996422
1,14,Homogenous,0.12,0.88,0.0,718.1471934345318,715.3592994011624,721.350675783041,720.9878306925239
1,15,Negative,0.01,0.04,0.95,90.41943844193338,90.20866024884651,89.18641583454638,88.27287004555717
1,16,Negative,0.01,0.02,0.97,87.7184911601417,87.41258926007288,87.4537708352072,88.64259856834559
1,17,Negative,0.0,0.02,0.98,95.34418396267182,95.54425597481378,94.28845868397455,95.1624182846021
1,18,Negative,0.0,0.02,0.98,95.90536000826069,93.9513675287227,93.81265134590438,94.18860615394
1,19,Aggregated,0.86,0.14,0.0,4014.9299443413,3718.9535678888233,3987.348165746744,3794.8385829261024
1,20,Negative,0.0,0.04,0.96,99.24178952595196,97.21375946662113,98.57639315195718,99.69990943750469
1,21,Homogenous,0.15,0.84,0.01,416.5358243418966,397.6316373289976,410.1744358523374,407.8662591795839
1,22,Negative,0.0,0.02,0.98,99.80420062779734,97.65131727061669,97.15577206450337,98.49251104652836
1,23,Negative,0.02,0.07,0.91,97.65920290628333,97.40318952539668,96.47381091475889,95.24114423219464
1,24,Homogenous,0.09,0.89,0.02,345.8286455840646,341.52626928123505,345.8262625517991,342.5579723315418
1,25,Negative,0.0,0.02,0.98,95.25093992237085,94.05769813213384,96.01909765988064,95.46636632950948
1,26,Homogenous,0.14,0.85,0.01,735.8801982325613,724.9791103049147,729.6878242536668,722.9586541669842
1,27,Negative,0.04,0.08,0.88,108.0734235170424,111.63651990845192,110.03022809161764,109.86958998558585
1,28,Negative,0.02,0.02,0.96,90.90457415230723,91.23149988445738,91.14135158725918,91.86285838757232
1,29,Negative,0.0,0.02,0.98,95.72730347772476,94.4980196248141,95.39831961494671,94.4751880464043
1,30,Negative,0.01,0.02,0.97,92.3385483362806,90.7552659723538,91.72692231544636,89.70430976457823
1,31,Aggregated,0.62,0.37,0.01,1243.620422515373,1213.1784713436437,1242.6818077730595,1211.8835221330885
1,32,Negative,0.0,0.02,0.98,95.83810620397566,95.82135537989342,93.43646790724192,95.67651174891348
1,33,Aggregated,0.81,0.19,0.0,960.589438875346,892.6168452725487,927.4951780601596,938.269199021317
1,34,Negative,0.0,0.03,0.97,99.15373112824994,99.42078617685736,99.2834991487632,97.92962928854428
1,35,Negative,0.01,0.02,0.97,87.46731204702223,88.18134311397722,87.05732934095414,86.9570009674859
1,36,Homogenous,0.23,0.76,0.01,648.6221307740934,644.6849841559824,650.3100240281674,646.6127611716056
1,37,Homogenous,0.18,0.82,0.0,671.8069015108686,668.6834439548993,678.8207603333403,673.3533884947865
1,38,Negative,0.02,0.01,0.97,93.18284882884086,94.48272005436388,95.01356665293378,94.21342890147548
1,39,Negative,0.0,0.02,0.98,92.855616677204,92.90803746903578,93.33133785220514,92.72352736216578
1,40,Negative,0.0,0.02,0.98,95.20480393224408,95.79899601559164,93.24670905623373,95.94499515506784
1,41,Negative,0.01,0.02,0.97,92.25747051973916,93.04819765532405,93.39126084382924,92.13260593253769
1,42,Homogenous,0.15,0.84,0.01,636.8945075920501,635.47487326385,635.1420170408092,631.9825953924246
1,43,Negative,0.04,0.08,0.88,111.4857060510123,112.93154014998004,111.84168007550608,112.40166152130604
1,44,Aggregated,0.79,0.21,0.0,3098.76313740976,2951.256278910299,3151.7927384287905,3014.1178018607534
1,45,Homogenous,0.12,0.88,0.0,599.6254074536391,587.394009583003,592.2139905901304,595.5544562424848
1,46,Negative,0.02,0.07,0.91,88.13910176366045,90.88433517371412,91.04837355770296,93.20853922592944
1,47,Negative,0.01,0.02,0.97,89.9013900440093,87.19915972471574,89.20743671394814,89.61125106048473
1,48,Negative,0.02,0.15,0.83,123.65894981079362,124.5227423699593,123.58869626090336,124.2302267435162
1,49,Aggregated,0.81,0.19,0.0,1331.6363736775747,1287.3289449359163,1306.9879083028618,1295.6972153777588
1,50,Aggregated,0.64,0.35,0.01,413.349420771473,407.7146920574967,410.30793192523765,408.88046924887976
1,51,Negative,0.04,0.14,0.82,107.9175853775759,108.69377725955422,107.8245930818412,110.11865107415764
1,52,Negative,0.02,0.07,0.91,79.29655469062766,82.0769623152388,84.2576631645909,84.65611449108093
1,53,Homogenous,0.15,0.85,0.0,571.2433808803157,562.1670467279337,566.3860453959237,561.0999729506998
1,54,Homogenous,0.16,0.84,0.0,537.8202566415703,535.3567027884192,538.9700377850722,536.6356932311937
1,55,Homogenous,0.23,0.76,0.01,460.8961382174266,452.2620700492603,455.7508772678834,455.1630624444815
2,1,Negative,0.01,0.02,0.97,80.44640943154195,80.25439410298725,80.50017426704977,81.58157498223773
2,2,Negative,0.0,0.02,0.98,89.4865978503716,88.83424175746478,88.35227397249832,89.33453891554882
2,3,Homogenous,0.11,0.87,0.02,333.04930748681454,330.6933658533376,336.30665142865837,336.31062613201516
2,4,Negative,0.0,0.02,0.98,84.4678948681796,87.11044605614109,84.38732264927296,85.60090482488698
2,5,Negative,0.0,0.02,0.98,87.37629897188435,86.00382289486811,87.95497904800902,88.32023125231984
2,6,Aggregated,0.86,0.14,0.0,4368.098141190755,4250.884390880168,4366.99915897792,4220.186765459603
2,7,Homogenous,0.1,0.89,0.01,604.0963267640009,601.2186041675914,605.8264738949342,596.888233075817
2,8,Negative,0.0,0.02,0.98,91.14534788166291,92.16938813453191,89.5592983857893,89.49260017425013
2,9,Aggregated,0.79,0.21,0.0,4302.121005810734,4207.1081567729125,4289.023830641756,4064.3069316365854
2,10,Negative,0.01,0.07,0.92,105.56900625267724,104.19701220984876,104.9813009939612,103.45637400286148
2,11,Homogenous,0.15,0.85,0.0,557.467629064598,555.9255409109514,552.9614612585024,555.7017939819966
2,12,Homogenous,0.07,0.93,0.0,718.4760952752058,714.1488026929774,729.1585523332078,723.542488367646
2,13,Negative,0.01,0.02,0.97,97.98988604767533,98.84942368632368,99.9854982574949,99.21008089146602
2,14,Negative,0.0,0.02,0.98,92.7874871056631,93.67824727637952,92.50423550554746,94.25513120199724
2,15,Negative,0.01,0.07,0.92,102.39100100200562,101.7674250834002,102.94146527282231,104.77822184014184
2,16,Homogenous,0.36,0.62,0.02,684.8811375378073,682.7907701927898,687.3601656188421,684.2607428674792
2,17,Aggregated,0.91,0.09,0.0,3472.957845712839,3186.780517694746,3328.122112352222,3265.028595810757
